"posteam","defteam","season","season_type","week","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","qtr","goal_to_go","ydstogo","home_timeouts_remaining","away_timeouts_remaining","posteam_score","defteam_score","score_differential","wind","temp","go_for_it","home"
"CIN","DEN",2011,"REG",2,57,30,30,30,4,"0",19,3,0,22,24,-2,6,69,"1","0"
"DAL","SF",2011,"REG",2,3,453,1353,3153,1,"0",1,3,1,0,0,0,3,70,"0","0"
"SF","DAL",2011,"REG",2,51,292,1192,2992,1,"0",2,3,1,0,0,0,3,70,"0","1"
"SF","DAL",2011,"REG",2,56,292,1192,2992,1,"0",7,3,1,0,0,0,3,70,"0","1"
"DAL","SF",2011,"REG",2,78,227,1127,2927,1,"0",8,3,1,0,0,0,3,70,"0","0"
"DAL","SF",2011,"REG",2,78,660,660,2460,2,"0",8,2,1,0,7,-7,3,70,"0","0"
"DAL","SF",2011,"REG",2,69,330,330,2130,2,"0",5,1,1,0,14,-14,3,70,"0","0"
"SF","DAL",2011,"REG",2,78,199,199,1999,2,"0",18,0,1,14,0,14,3,70,"0","1"
"SF","DAL",2011,"REG",2,84,832,1732,1732,3,"0",14,3,3,14,7,7,3,70,"0","1"
"SF","DAL",2011,"REG",2,45,274,1174,1174,3,"0",6,3,3,14,14,0,3,70,"0","1"
"DAL","SF",2011,"REG",2,82,867,867,867,4,"0",12,3,2,14,21,-7,3,70,"0","0"
"SF","DAL",2011,"REG",2,37,676,676,676,4,"0",1,3,2,21,14,7,3,70,"0","1"
"DAL","SF",2011,"REG",2,34,457,457,457,4,"0",5,3,2,14,24,-10,3,70,"1","0"
"SF","DAL",2011,"REG",2,74,255,255,255,4,"0",17,2,2,24,21,3,3,70,"0","1"
"DAL","SF",2011,"REG",2,30,4,4,4,4,"0",4,2,0,21,24,-3,3,70,"0","0"
"SF","DAL",2011,"REG",2,69,791,791,791,5,"0",11,2,2,24,24,0,3,70,"0","1"
"CAR","GB",2011,"REG",2,2,396,1296,3096,1,"0",1,2,3,7,0,7,11,64,"0","1"
"GB","CAR",2011,"REG",2,71,263,1163,2963,1,"0",1,2,3,0,10,-10,11,64,"0","0"
"CAR","GB",2011,"REG",2,15,892,892,2692,2,"1",15,2,3,10,0,10,11,64,"0","1"
"CAR","GB",2011,"REG",2,88,488,488,2288,2,"0",16,2,3,13,7,6,11,64,"0","1"
"GB","CAR",2011,"REG",2,43,353,353,2153,2,"0",13,2,3,7,13,-6,11,64,"0","0"
"GB","CAR",2011,"REG",2,45,50,50,1850,2,"0",4,2,3,7,13,-6,11,64,"1","0"
"CAR","GB",2011,"REG",2,42,13,13,1813,2,"0",11,1,3,13,7,6,11,64,"0","1"
"GB","CAR",2011,"REG",2,19,626,1526,1526,3,"0",9,3,3,14,13,1,11,64,"0","0"
"GB","CAR",2011,"REG",2,1,346,1246,1246,3,"1",1,3,3,17,13,4,11,64,"0","0"
"GB","CAR",2011,"REG",2,16,60,960,960,3,"0",13,3,3,20,13,7,11,64,"0","0"
"CAR","GB",2011,"REG",2,3,608,608,608,4,"1",3,3,3,13,23,-10,11,64,"0","1"
"GB","CAR",2011,"REG",2,67,450,450,450,4,"0",3,3,3,23,16,7,11,64,"0","0"
"CAR","GB",2011,"REG",2,6,202,202,202,4,"0",4,3,2,16,23,-7,11,64,"1","1"
"HOU","MIA",2011,"REG",2,5,602,1502,3302,1,"1",5,3,3,0,0,0,15,87,"0","0"
"MIA","HOU",2011,"REG",2,86,533,1433,3233,1,"0",16,3,3,0,3,-3,15,87,"0","1"
"HOU","MIA",2011,"REG",2,4,278,1178,2978,1,"0",2,3,3,3,0,3,15,87,"0","0"
"MIA","HOU",2011,"REG",2,24,150,1050,2850,1,"0",11,3,3,0,6,-6,15,87,"0","1"
"HOU","MIA",2011,"REG",2,52,18,918,2718,1,"0",10,3,3,6,3,3,15,87,"0","0"
"MIA","HOU",2011,"REG",2,5,420,420,2220,2,"1",5,3,3,3,13,-10,15,87,"0","1"
"HOU","MIA",2011,"REG",2,78,314,314,2114,2,"0",8,3,3,13,3,10,15,87,"0","0"
"MIA","HOU",2011,"REG",2,16,167,167,1967,2,"0",5,3,3,3,13,-10,15,87,"0","1"
"HOU","MIA",2011,"REG",2,18,2,2,1802,2,"0",17,1,1,13,3,10,15,87,"0","0"
"MIA","HOU",2011,"REG",2,58,727,1627,1627,3,"0",12,3,2,3,16,-13,15,87,"0","1"
"HOU","MIA",2011,"REG",2,81,594,1494,1494,3,"0",10,3,2,16,3,13,15,87,"0","0"
"HOU","MIA",2011,"REG",2,85,300,1200,1200,3,"0",20,3,2,16,10,6,15,87,"0","0"
"HOU","MIA",2011,"REG",2,40,87,987,987,3,"0",7,3,2,16,10,6,15,87,"0","0"
"MIA","HOU",2011,"REG",2,16,777,777,777,4,"0",10,3,2,10,16,-6,15,87,"0","1"
"MIA","HOU",2011,"REG",2,83,494,494,494,4,"0",1,2,2,13,23,-10,15,87,"0","1"
"HOU","MIA",2011,"REG",2,53,183,183,183,4,"0",7,1,1,23,13,10,15,87,"0","0"
"MIA","HOU",2011,"REG",2,89,132,132,132,4,"0",19,1,1,13,23,-10,15,87,"1","1"
"HOU","MIA",2011,"REG",2,2,55,55,55,4,"0",1,0,1,23,13,10,15,87,"1","0"
"JAX","NYJ",2011,"REG",2,44,489,1389,3189,1,"0",3,2,3,0,9,-9,12,66,"0","0"
"NYJ","JAX",2011,"REG",2,71,365,1265,3065,1,"0",1,2,3,9,0,9,12,66,"0","1"
"JAX","NYJ",2011,"REG",2,36,187,1087,2887,1,"0",10,2,3,0,9,-9,12,66,"0","0"
"NYJ","JAX",2011,"REG",2,20,814,814,2614,2,"0",1,2,3,9,3,6,12,66,"0","1"
"JAX","NYJ",2011,"REG",2,46,678,678,2478,2,"0",5,2,3,3,12,-9,12,66,"0","0"
"NYJ","JAX",2011,"REG",2,44,156,156,1956,2,"0",8,2,3,12,3,9,12,66,"0","1"
"NYJ","JAX",2011,"REG",2,27,29,29,1829,2,"0",9,1,2,12,3,9,12,66,"0","1"
"JAX","NYJ",2011,"REG",2,57,770,1670,1670,3,"0",1,3,3,3,15,-12,12,66,"0","0"
"NYJ","JAX",2011,"REG",2,76,657,1557,1557,3,"0",15,3,3,15,3,12,12,66,"0","1"
"JAX","NYJ",2011,"REG",2,49,558,1458,1458,3,"0",13,3,2,3,15,-12,12,66,"0","0"
"NYJ","JAX",2011,"REG",2,5,848,848,848,4,"1",5,3,1,29,3,26,12,66,"0","1"
"JAX","NYJ",2011,"REG",2,24,562,562,562,4,"0",1,3,1,3,32,-29,12,66,"1","0"
"NYJ","JAX",2011,"REG",2,67,430,430,430,4,"0",4,3,1,32,3,29,12,66,"0","1"
"JAX","NYJ",2011,"REG",2,64,170,170,170,4,"0",13,3,1,3,32,-29,12,66,"0","0"
"NYJ","JAX",2011,"REG",2,72,35,35,35,4,"0",2,3,1,32,3,29,12,66,"0","1"
"LV","BUF",2011,"REG",2,71,813,1713,3513,1,"0",1,3,3,0,0,0,5,65,"0","0"
"BUF","LV",2011,"REG",2,83,750,1650,3450,1,"0",9,3,3,0,0,0,5,65,"0","1"
"LV","BUF",2011,"REG",2,56,566,1466,3266,1,"0",9,3,3,0,0,0,5,65,"0","0"
"BUF","LV",2011,"REG",2,58,248,1148,2948,1,"0",29,3,3,0,0,0,5,65,"0","1"
"LV","BUF",2011,"REG",2,48,75,975,2775,1,"0",1,3,3,0,0,0,5,65,"1","0"
"BUF","LV",2011,"REG",2,7,145,145,1945,2,"0",1,3,3,0,14,-14,5,65,"0","1"
"BUF","LV",2011,"REG",2,21,4,4,1804,2,"0",1,1,1,3,21,-18,5,65,"0","1"
"LV","BUF",2011,"REG",2,84,161,1061,1061,3,"0",8,3,3,21,17,4,5,65,"0","0"
"BUF","LV",2011,"REG",2,24,63,63,63,4,"0",3,2,2,31,35,-4,5,65,"1","1"
"BUF","LV",2011,"REG",2,6,18,18,18,4,"0",1,0,2,31,35,-4,5,65,"1","1"
"LAC","NE",2011,"REG",2,43,731,1631,3431,1,"0",8,3,3,0,0,0,12,63,"0","0"
"NE","LAC",2011,"REG",2,4,803,803,2603,2,"1",4,2,3,7,7,0,12,63,"0","1"
"LAC","NE",2011,"REG",2,1,497,497,2297,2,"1",1,2,2,7,10,-3,12,63,"1","0"
"NE","LAC",2011,"REG",2,37,680,1580,1580,3,"0",5,3,3,20,7,13,12,63,"0","1"
"NE","LAC",2011,"REG",2,92,224,1124,1124,3,"0",11,3,3,20,7,13,12,63,"0","1"
"NE","LAC",2011,"REG",2,49,705,705,705,4,"0",4,3,3,20,14,6,12,63,"1","1"
"PIT","SEA",2011,"REG",2,1,611,1511,3311,1,"1",1,1,3,0,0,0,12,63,"1","1"
"SEA","PIT",2011,"REG",2,97,513,1413,3213,1,"0",8,1,3,0,0,0,12,63,"0","0"
"SEA","PIT",2011,"REG",2,61,41,941,2741,1,"0",7,1,3,0,7,-7,12,63,"0","0"
"SEA","PIT",2011,"REG",2,52,585,585,2385,2,"0",9,1,2,0,14,-14,12,63,"0","0"
"PIT","SEA",2011,"REG",2,2,116,116,1916,2,"1",2,0,2,14,0,14,12,63,"0","1"
"SEA","PIT",2011,"REG",2,71,1,1,1801,2,"0",1,0,1,0,17,-17,12,63,"1","0"
"SEA","PIT",2011,"REG",2,75,823,1723,1723,3,"0",5,3,3,0,17,-17,12,63,"0","0"
"PIT","SEA",2011,"REG",2,66,731,1631,1631,3,"0",9,3,3,17,0,17,12,63,"0","1"
"SEA","PIT",2011,"REG",2,70,570,1470,1470,3,"0",10,3,3,0,17,-17,12,63,"0","0"
"SEA","PIT",2011,"REG",2,78,171,1071,1071,3,"0",1,3,3,0,24,-24,12,63,"0","0"
"PIT","SEA",2011,"REG",2,23,854,854,854,4,"0",13,3,3,24,0,24,12,63,"0","1"
"SEA","PIT",2011,"REG",2,62,777,777,777,4,"0",3,3,3,0,24,-24,12,63,"0","0"
"PIT","SEA",2011,"REG",2,84,678,678,678,4,"0",5,3,3,24,0,24,12,63,"0","1"
"SEA","PIT",2011,"REG",2,26,508,508,508,4,"0",3,3,3,0,24,-24,12,63,"0","0"
"SEA","PIT",2011,"REG",2,31,508,508,508,4,"0",8,3,3,0,24,-24,12,63,"1","0"
"PIT","SEA",2011,"REG",2,61,413,413,413,4,"0",6,3,3,24,0,24,12,63,"0","1"
"SEA","PIT",2011,"REG",2,62,281,281,281,4,"0",12,3,3,0,24,-24,12,63,"0","0"
"LA","NYG",2011,"REG",2,2,558,1458,3258,1,"1",2,3,3,0,0,0,6,60,"0","0"
"NYG","LA",2011,"REG",2,79,496,1396,3196,1,"0",10,3,3,0,3,-3,6,60,"0","1"
"NYG","LA",2011,"REG",2,32,397,1297,3097,1,"0",4,3,3,0,3,-3,6,60,"1","1"
"LA","NYG",2011,"REG",2,7,205,1105,2905,1,"0",2,3,3,3,7,-4,6,60,"0","0"
"NYG","LA",2011,"REG",2,73,116,1016,2816,1,"0",3,3,3,7,6,1,6,60,"0","1"
"LA","NYG",2011,"REG",2,56,9,909,2709,1,"0",1,3,3,6,7,-1,6,60,"0","0"
"NYG","LA",2011,"REG",2,73,809,809,2609,2,"0",7,3,3,7,6,1,6,60,"0","1"
"LA","NYG",2011,"REG",2,92,602,602,2402,2,"0",9,3,3,6,14,-8,6,60,"0","0"
"NYG","LA",2011,"REG",2,61,515,515,2315,2,"0",13,3,3,14,6,8,6,60,"0","1"
"LA","NYG",2011,"REG",2,70,397,397,2197,2,"0",11,3,3,6,14,-8,6,60,"0","0"
"NYG","LA",2011,"REG",2,59,284,284,2084,2,"0",4,3,3,14,6,8,6,60,"0","1"
"LA","NYG",2011,"REG",2,46,184,184,1984,2,"0",8,3,3,6,14,-8,6,60,"0","0"
"LA","NYG",2011,"REG",2,9,714,1614,1614,3,"0",3,3,3,6,21,-15,6,60,"0","0"
"LA","NYG",2011,"REG",2,30,116,1016,1016,3,"0",6,3,2,9,28,-19,6,60,"1","0"
"NYG","LA",2011,"REG",2,48,764,764,764,4,"0",16,3,2,28,16,12,6,60,"0","1"
"LA","NYG",2011,"REG",2,80,682,682,682,4,"0",3,3,2,16,28,-12,6,60,"0","0"
"NYG","LA",2011,"REG",2,53,452,452,452,4,"0",4,3,2,28,16,12,6,60,"0","1"
"LA","NYG",2011,"REG",2,76,395,395,395,4,"0",6,3,2,16,28,-12,6,60,"0","0"
"NYG","LA",2011,"REG",2,31,133,133,133,4,"0",1,2,0,28,16,12,6,60,"1","1"
"LA","NYG",2011,"REG",2,85,101,101,101,4,"0",28,2,0,16,28,-12,6,60,"0","0"
"SEA","ARI",2011,"REG",3,58,656,1556,3356,1,"0",18,3,2,0,0,0,20,68,"0","1"
"ARI","SEA",2011,"REG",3,33,417,1317,3117,1,"0",23,3,2,0,0,0,20,68,"0","0"
"SEA","ARI",2011,"REG",3,12,179,1079,2879,1,"0",10,3,2,0,0,0,20,68,"0","1"
"ARI","SEA",2011,"REG",3,26,772,772,2572,2,"0",9,3,2,0,3,-3,20,68,"0","0"
"SEA","ARI",2011,"REG",3,74,642,642,2442,2,"0",18,3,2,3,3,0,20,68,"0","1"
"SEA","ARI",2011,"REG",3,49,204,204,2004,2,"0",15,3,2,3,10,-7,20,68,"0","1"
"ARI","SEA",2011,"REG",3,87,120,120,1920,2,"0",1,3,2,10,3,7,20,68,"0","0"
"SEA","ARI",2011,"REG",3,33,48,48,1848,2,"0",20,2,2,3,10,-7,20,68,"0","1"
"ARI","SEA",2011,"REG",3,56,728,1628,1628,3,"0",6,3,3,10,6,4,20,68,"0","0"
"ARI","SEA",2011,"REG",3,75,248,1148,1148,3,"0",5,3,3,10,13,-3,20,68,"0","0"
"SEA","ARI",2011,"REG",3,72,204,1104,1104,3,"0",8,2,3,13,10,3,20,68,"0","1"
"ARI","SEA",2011,"REG",3,56,71,971,971,3,"0",4,2,3,10,13,-3,20,68,"0","0"
"SEA","ARI",2011,"REG",3,71,900,900,900,4,"0",1,2,3,13,10,3,20,68,"0","1"
"ARI","SEA",2011,"REG",3,77,817,817,817,4,"0",1,2,3,10,13,-3,20,68,"0","0"
"SEA","ARI",2011,"REG",3,72,722,722,722,4,"0",29,2,3,13,10,3,20,68,"0","1"
"ARI","SEA",2011,"REG",3,60,517,517,517,4,"0",1,1,3,10,13,-3,20,68,"1","0"
"ARI","SEA",2011,"REG",3,31,328,328,328,4,"0",11,1,3,10,13,-3,20,68,"0","0"
"SEA","ARI",2011,"REG",3,35,183,183,183,4,"0",8,1,3,13,10,3,20,68,"0","1"
"SEA","ARI",2011,"REG",3,40,183,183,183,4,"0",13,1,3,13,10,3,20,68,"0","1"
"ARI","SEA",2011,"REG",3,39,120,120,120,4,"0",1,1,3,10,13,-3,20,68,"0","0"
"SEA","ARI",2011,"REG",3,57,51,51,51,4,"0",1,1,0,13,10,3,20,68,"0","1"
"ATL","TB",2011,"REG",3,64,603,1503,3303,1,"0",7,3,3,0,0,0,9,89,"0","0"
"ATL","TB",2011,"REG",3,59,603,1503,3303,1,"0",2,3,3,0,0,0,9,89,"0","0"
"TB","ATL",2011,"REG",3,50,482,1382,3182,1,"0",6,3,3,0,0,0,9,89,"0","1"
"ATL","TB",2011,"REG",3,74,304,1204,3004,1,"0",22,3,3,0,0,0,9,89,"0","0"
"ATL","TB",2011,"REG",3,79,304,1204,3004,1,"0",27,3,3,0,0,0,9,89,"0","0"
"ATL","TB",2011,"REG",3,74,294,1194,2994,1,"0",22,3,3,0,0,0,9,89,"0","0"
"TB","ATL",2011,"REG",3,31,84,984,2784,1,"0",2,3,3,0,0,0,9,89,"0","1"
"ATL","TB",2011,"REG",3,8,674,674,2474,2,"0",4,3,2,0,3,-3,9,89,"0","0"
"TB","ATL",2011,"REG",3,8,120,120,1920,2,"1",8,2,2,10,3,7,9,89,"0","1"
"TB","ATL",2011,"REG",3,35,634,1534,1534,3,"0",1,2,3,13,3,10,9,89,"1","1"
"TB","ATL",2011,"REG",3,10,414,1314,1314,3,"0",6,2,3,13,3,10,9,89,"0","1"
"ATL","TB",2011,"REG",3,38,196,1096,1096,3,"0",12,2,3,3,16,-13,9,89,"0","0"
"ATL","TB",2011,"REG",3,7,776,776,776,4,"0",3,2,3,3,16,-13,9,89,"1","0"
"TB","ATL",2011,"REG",3,84,645,645,645,4,"0",1,2,3,16,3,13,9,89,"0","1"
"TB","ATL",2011,"REG",3,69,478,478,478,4,"0",5,2,3,16,10,6,9,89,"0","1"
"ATL","TB",2011,"REG",3,15,251,251,251,4,"1",15,2,3,10,16,-6,9,89,"0","0"
"TB","ATL",2011,"REG",3,44,109,109,109,4,"0",1,2,0,16,13,3,9,89,"0","1"
"DEN","TEN",2011,"REG",3,67,747,1647,3447,1,"0",10,3,3,0,0,0,11,73,"0","0"
"TEN","DEN",2011,"REG",3,82,472,1372,3172,1,"0",15,3,3,0,0,0,11,73,"0","1"
"TEN","DEN",2011,"REG",3,72,145,1045,2845,1,"0",2,3,3,0,7,-7,11,73,"0","1"
"DEN","TEN",2011,"REG",3,58,52,952,2752,1,"0",5,3,3,7,0,7,11,73,"0","0"
"DEN","TEN",2011,"REG",3,78,242,242,2042,2,"0",8,3,2,7,7,0,11,73,"0","0"
"TEN","DEN",2011,"REG",3,56,178,178,1978,2,"0",9,2,2,7,7,0,11,73,"1","1"
"TEN","DEN",2011,"REG",3,28,76,76,1876,2,"0",3,1,1,7,7,0,11,73,"0","1"
"DEN","TEN",2011,"REG",3,61,9,9,1809,2,"0",2,0,1,7,10,-3,11,73,"0","0"
"TEN","DEN",2011,"REG",3,39,572,1472,1472,3,"0",11,3,3,10,7,3,11,73,"0","1"
"DEN","TEN",2011,"REG",3,1,813,813,813,4,"1",1,3,1,14,10,4,11,73,"1","0"
"TEN","DEN",2011,"REG",3,69,650,650,650,4,"0",9,3,1,10,14,-4,11,73,"0","1"
"DEN","TEN",2011,"REG",3,56,483,483,483,4,"0",2,3,1,14,10,4,11,73,"0","0"
"CHI","GB",2011,"REG",3,60,466,1366,3166,1,"0",6,3,3,0,7,-7,10,61,"0","1"
"GB","CHI",2011,"REG",3,58,272,1172,2972,1,"0",7,3,3,7,0,7,10,61,"0","0"
"GB","CHI",2011,"REG",3,67,149,1049,2849,1,"0",9,3,3,7,0,7,10,61,"0","0"
"CHI","GB",2011,"REG",3,70,56,956,2756,1,"0",9,3,3,0,7,-7,10,61,"0","1"
"GB","CHI",2011,"REG",3,19,116,116,1916,2,"0",14,3,1,14,7,7,10,61,"0","0"
"CHI","GB",2011,"REG",3,7,53,53,1853,2,"1",7,2,1,7,17,-10,10,61,"0","1"
"CHI","GB",2011,"REG",3,83,816,1716,1716,3,"0",19,3,3,10,17,-7,10,61,"0","1"
"GB","CHI",2011,"REG",3,55,722,1622,1622,3,"0",11,3,3,17,10,7,10,61,"0","0"
"CHI","GB",2011,"REG",3,81,668,1568,1568,3,"0",12,3,3,10,17,-7,10,61,"0","1"
"GB","CHI",2011,"REG",3,10,396,1296,1296,3,"0",8,3,3,17,10,7,10,61,"0","0"
"CHI","GB",2011,"REG",3,88,351,1251,1251,3,"0",18,3,3,10,20,-10,10,61,"0","1"
"GB","CHI",2011,"REG",3,47,255,1155,1155,3,"0",5,3,3,20,10,10,10,61,"0","0"
"CHI","GB",2011,"REG",3,82,74,974,974,3,"0",7,3,3,10,20,-10,10,61,"0","1"
"CHI","GB",2011,"REG",3,71,435,435,435,4,"0",26,2,1,17,27,-10,10,61,"0","1"
"GB","CHI",2011,"REG",3,62,244,244,244,4,"0",15,1,1,27,17,10,10,61,"0","0"
"CHI","GB",2011,"REG",3,48,140,140,140,4,"0",5,1,1,17,27,-10,10,61,"1","1"
"GB","CHI",2011,"REG",3,46,69,69,69,4,"0",4,0,1,27,17,10,10,61,"0","0"
"CAR","JAX",2011,"REG",3,41,562,1462,3262,1,"0",10,3,3,0,0,0,4,75,"0","1"
"CAR","JAX",2011,"REG",3,47,269,1169,2969,1,"0",4,3,3,2,0,2,4,75,"0","1"
"JAX","CAR",2011,"REG",3,91,151,1051,2851,1,"0",7,3,3,0,2,-2,4,75,"0","0"
"CAR","JAX",2011,"REG",3,17,857,857,2657,2,"0",2,3,3,2,0,2,4,75,"0","1"
"JAX","CAR",2011,"REG",3,74,747,747,2547,2,"0",4,3,3,0,5,-5,4,75,"0","0"
"JAX","CAR",2011,"REG",3,35,465,465,2265,2,"0",11,3,3,0,5,-5,4,75,"0","0"
"CAR","JAX",2011,"REG",3,36,249,249,2049,2,"0",15,3,3,5,3,2,4,75,"0","1"
"CAR","JAX",2011,"REG",3,41,244,244,2044,2,"0",20,3,3,5,3,2,4,75,"0","1"
"JAX","CAR",2011,"REG",3,70,229,229,2029,2,"0",10,3,3,3,5,-2,4,75,"0","0"
"JAX","CAR",2011,"REG",3,75,224,224,2024,2,"0",15,3,3,3,5,-2,4,75,"0","0"
"CAR","JAX",2011,"REG",3,62,136,136,1936,2,"0",6,3,3,5,3,2,4,75,"0","1"
"CAR","JAX",2011,"REG",3,67,136,136,1936,2,"0",11,3,3,5,3,2,4,75,"0","1"
"CAR","JAX",2011,"REG",3,65,62,62,1862,2,"0",14,1,2,5,3,2,4,75,"0","1"
"JAX","CAR",2011,"REG",3,46,535,1435,1435,3,"0",14,3,3,10,5,5,4,75,"0","0"
"CAR","JAX",2011,"REG",3,83,481,1381,1381,3,"0",12,3,3,5,10,-5,4,75,"0","1"
"JAX","CAR",2011,"REG",3,51,395,1295,1295,3,"0",7,3,3,10,5,5,4,75,"1","0"
"CAR","JAX",2011,"REG",3,14,145,1045,1045,3,"0",2,3,3,5,10,-5,4,75,"0","1"
"JAX","CAR",2011,"REG",3,51,861,861,861,4,"0",1,3,3,10,8,2,4,75,"1","0"
"JAX","CAR",2011,"REG",3,44,711,711,711,4,"0",5,3,3,10,8,2,4,75,"0","0"
"CAR","JAX",2011,"REG",3,51,573,573,573,4,"0",12,3,3,8,10,-2,4,75,"0","1"
"JAX","CAR",2011,"REG",3,71,415,415,415,4,"0",1,3,3,10,8,2,4,75,"0","0"
"JAX","CAR",2011,"REG",3,70,177,177,177,4,"0",12,3,3,10,16,-6,4,75,"0","0"
"CAR","JAX",2011,"REG",3,32,69,69,69,4,"0",8,2,0,16,10,6,4,75,"0","1"
"KC","LAC",2011,"REG",3,67,783,1683,3483,1,"0",3,3,3,0,0,0,8,67,"0","0"
"KC","LAC",2011,"REG",3,11,307,1207,3007,1,"0",1,3,3,0,0,0,8,67,"1","0"
"KC","LAC",2011,"REG",3,20,295,1195,2995,1,"0",10,3,3,0,0,0,8,67,"0","0"
"KC","LAC",2011,"REG",3,61,656,656,2456,2,"0",1,3,3,0,7,-7,8,67,"0","0"
"LAC","KC",2011,"REG",3,52,460,460,2260,2,"0",2,3,3,7,0,7,8,67,"0","1"
"KC","LAC",2011,"REG",3,84,371,371,2171,2,"0",5,3,3,0,7,-7,8,67,"0","0"
"KC","LAC",2011,"REG",3,59,230,230,2030,2,"0",12,3,3,0,7,-7,8,67,"0","0"
"LAC","KC",2011,"REG",3,17,31,31,1831,2,"0",10,1,2,7,0,7,8,67,"0","1"
"LAC","KC",2011,"REG",3,75,798,1698,1698,3,"0",5,3,3,10,0,10,8,67,"0","1"
"KC","LAC",2011,"REG",3,42,137,1037,1037,3,"0",4,3,2,7,17,-10,8,67,"1","0"
"KC","LAC",2011,"REG",3,15,781,781,781,4,"0",8,3,2,7,17,-10,8,67,"0","0"
"LAC","KC",2011,"REG",3,23,487,487,487,4,"0",8,3,2,17,10,7,8,67,"0","1"
"LAC","KC",2011,"REG",3,34,95,95,95,4,"0",1,2,0,20,17,3,8,67,"1","1"
"MIA","CLE",2011,"REG",3,63,726,1626,3426,1,"0",1,3,3,0,0,0,5,70,"0","0"
"CLE","MIA",2011,"REG",3,80,442,1342,3142,1,"0",10,3,3,0,7,-7,5,70,"0","1"
"MIA","CLE",2011,"REG",3,41,229,1129,2929,1,"0",1,3,3,7,0,7,5,70,"1","0"
"CLE","MIA",2011,"REG",3,79,896,896,2696,2,"0",8,3,3,0,7,-7,5,70,"0","1"
"MIA","CLE",2011,"REG",3,33,605,605,2405,2,"0",6,3,3,7,0,7,5,70,"0","0"
"MIA","CLE",2011,"REG",3,76,357,357,2157,2,"0",6,3,3,7,7,0,5,70,"0","0"
"CLE","MIA",2011,"REG",3,59,252,252,2052,2,"0",15,2,3,7,7,0,5,70,"0","1"
"MIA","CLE",2011,"REG",3,5,30,30,1830,2,"1",5,2,2,7,7,0,5,70,"0","0"
"CLE","MIA",2011,"REG",3,12,640,1540,1540,3,"0",2,3,3,7,10,-3,5,70,"0","1"
"MIA","CLE",2011,"REG",3,23,154,1054,1054,3,"1",23,3,2,10,10,0,5,70,"0","0"
"CLE","MIA",2011,"REG",3,53,892,892,892,4,"0",9,3,2,10,13,-3,5,70,"0","1"
"MIA","CLE",2011,"REG",3,47,589,589,589,4,"0",8,3,2,13,10,3,5,70,"0","0"
"CLE","MIA",2011,"REG",3,65,389,389,389,4,"0",2,3,1,10,13,-3,5,70,"0","1"
"MIA","CLE",2011,"REG",3,20,206,206,206,4,"0",7,2,1,13,10,3,5,70,"0","0"
"CLE","MIA",2011,"REG",3,37,76,76,76,4,"0",4,2,1,10,16,-6,5,70,"1","1"
"MIA","CLE",2011,"REG",3,47,21,21,21,4,"0",10,0,1,16,17,-1,5,70,"1","0"
"BUF","NE",2011,"REG",3,35,21,921,2721,1,"0",14,3,3,0,14,-14,8,78,"1","1"
"NE","BUF",2011,"REG",3,67,891,891,2691,2,"0",7,3,3,14,0,14,8,78,"0","0"
"BUF","NE",2011,"REG",3,61,755,755,2555,2,"0",1,3,3,0,14,-14,8,78,"0","1"
"NE","BUF",2011,"REG",3,65,620,620,2420,2,"0",4,3,3,14,0,14,8,78,"0","0"
"BUF","NE",2011,"REG",3,80,468,468,2268,2,"0",19,3,3,0,14,-14,8,78,"0","1"
"BUF","NE",2011,"REG",3,24,8,8,1808,2,"0",2,0,0,7,21,-14,8,78,"0","1"
"BUF","NE",2011,"REG",3,72,817,1717,1717,3,"0",2,3,3,10,21,-11,8,78,"0","1"
"NE","BUF",2011,"REG",3,5,293,1193,1193,3,"0",2,2,3,21,17,4,8,78,"0","0"
"BUF","NE",2011,"REG",3,74,242,1142,1142,3,"0",4,2,3,17,24,-7,8,78,"0","1"
"NE","BUF",2011,"REG",3,42,891,891,891,4,"0",11,2,3,24,17,7,8,78,"0","0"
"BUF","NE",2011,"REG",3,92,798,798,798,4,"0",8,2,3,17,24,-7,8,78,"0","1"
"NE","BUF",2011,"REG",3,41,492,492,492,4,"0",4,2,3,24,31,-7,8,78,"1","0"
"NE","BUF",2011,"REG",3,6,213,213,213,4,"1",6,2,2,24,31,-7,8,78,"1","0"
"NYG","PHI",2011,"REG",3,80,858,1758,3558,1,"0",10,3,3,0,0,0,5,76,"0","0"
"PHI","NYG",2011,"REG",3,59,143,1043,2843,1,"0",17,3,3,0,7,-7,5,76,"0","1"
"PHI","NYG",2011,"REG",3,3,470,470,2270,2,"1",3,3,3,0,14,-14,5,76,"0","1"
"NYG","PHI",2011,"REG",3,31,326,326,2126,2,"0",3,3,3,14,3,11,5,76,"1","0"
"NYG","PHI",2011,"REG",3,81,79,79,1879,2,"0",11,1,3,14,10,4,5,76,"0","0"
"PHI","NYG",2011,"REG",3,20,0,0,1800,2,"0",8,0,2,10,14,-4,5,76,"0","1"
"PHI","NYG",2011,"REG",3,74,805,1705,1705,3,"0",6,3,3,13,14,-1,5,76,"0","1"
"NYG","PHI",2011,"REG",3,45,600,1500,1500,3,"0",18,3,3,14,13,1,5,76,"0","0"
"PHI","NYG",2011,"REG",3,2,60,960,960,3,"1",2,3,2,13,14,-1,5,76,"0","1"
